text,label,label_id,pred_label,pred_label_id,prob_negative,prob_positive,confidence,error_type,note
Although the story is good and portrayals what I expected of Sam Elliot my DVD copy contained almost unbearable synchronization problems. The dialogue was almost 3 seconds behind the lip movement throughout the whole film.<br /><br />I would therefore be very careful in purchasing any DVD of the film without checking for the problem.<br /><br />I would also follow the recommended censors classifications particularly in relation to language and drug usage.<br /><br />This film could become a silent classic cop movie and with the above cautionary notes I can recommend it to prospective viewers,negative,0,positive,1,0.0002998161071445793,0.9997001886367798,0.9997001886367798,false_positive,
"What is your freaking problem? Do you have nothing better to do than sit on your fat asses and blog about about how you find something in bad taste? Here's an idea:Go outside. That's right: Walk outside your mom's basement that you've been living in for 13 years and GO OUTSIDE. ""But I can't leave! Star Trek is on in 30 minutes and I still haven't married that avatar on World Of Warcraft!"" Oh my God, in that case, stay inside! Alright, I might have gone overboard there. I mean, Star Trek is okay but I don't really watch it that much anymore. Either way, do you really have to write crap about Mind of Mencia. It's A GOOD SHOW. Maybe you're just venting your anger because that girl dumped you on World of Warcraft. Or you're constipated. Try putting fiber in your diet.",positive,1,negative,0,0.9996829032897949,0.0003171642019879073,0.9996829032897949,false_negative,
"I enjoyed the beautiful scenery in this movie the first time I saw it when I was 9 . Dunderklumpen is kind of cute for kiddies in a corny way. It reminded me of HRPUFFINSTUFF on sat mornings, Its Swedish backdrops make it easy on the eyes . Don't expect older kids to be interested as the live action/animation is way behind the times and most older kids will get bored.This is definitely an under 10 age set movie and a nice bit of memories for those of us who were little kids in 1974.",negative,0,positive,1,0.0003368474426679313,0.9996631145477295,0.9996631145477295,false_positive,
"i'm not going to ramble on about it but i'm just going to make it brief. basically for those who don't know how prue actually died........... the first time round the demonic assassin comes hit piper and prue with an energy ball they fly through the wall blood everywhere. phoebe the third sister comes down the stairs, says the spell which send him away but not vanquished.(NEEDS THE POWER OF THREE)leo comes heals them both and so on. they get exposed along the line and the only way the can be saved is for a demon named tempus to turn back time. the only way he can do that is is phoebe stays in the underworld. she agrees, tempus turns back time. it now around 7:00 in the morning again. demon comes strucks piper and prue with energy ball. they fly through wall again. but this time phoebe isn't there to say the spell to fend demon off. demon kills doctor. doctor flies through window. he is dead. demon goes in a whirl wing type thing and glass on the doors shatter which is a great effect bye the way and there is and airy sound. thats where it ends. NOW.......... what the whole world doesn't know if they didn't pay attention to the next episode. although what i'm about to say wasn't shown its what happens trust me................ because this time there was no phoebe to call for leo this time he arrives later. piper survives because her injuries wern't as fatal as prue's and leo heals her first before prue so by that time prue is already dead. there mystery solved. ps calling for prue with a spell should have worked!!! and she should have made a surprise appearance in the last ever episode.OK i did ramble on",positive,1,negative,0,0.9996156692504883,0.00038431203574873507,0.9996156692504883,false_negative,
"This seemed to be a lackluster film to me that betrays a low budget with poor cinematography and not all that great of a job of editing. It may be of interest to those who know something about submarines during the World War II era, but I recommend that all others beware. Many of the scenes in this film were flat and some of the actors were a bit weak. The story about the men getting called back to duty during a short leave seems realistic enough, but there's no real pacing or tension in the story. I also had a tough time understanding what the actors were saying, partially due to some strong English accents and perhaps some due to an inferior job of sound recording. I give this a 55/100. Most folks will want to ""steer"" clear.",positive,1,negative,0,0.9995250701904297,0.00047496205661445856,0.9995250701904297,false_negative,
"This movie is very silly and very funny. You can't ever criticize it for taking itself seriously. If you've heard their previous album or seen their HBO videos from the album, you can imagine the extremely foul-mouthed, rocking good time that is this movie which tells the fable of how the group Tenacious D came to be formed.<br /><br />Full of cameos, it not only gives a fictional account of Tenacious D but is a send-up of musical history as well. The humor reminds one of Something About Mary in that they often ""go places you'd thought they wouldn't,"" but it lacks the scatological humor of South Park. This movie contains no nudity, except for mooning.",positive,1,negative,0,0.9994891881942749,0.0005107332835905254,0.9994891881942749,false_negative,
"This is one entertaining flick. I suggest you rent it, buy a couple quarts of rum, and invite the whole crew over for this one. My favorite parts were.1. the gunfights that were so well choreographed that John Woo himself was jealous, .2. The wonderful special effects .3. the Academy Award winning acting and .4. The fact that every single gangsta in the film seemed to be doing a bad ""Scarface"" impersonation. I mean, Master P as a cuban godfather! This is groundbreaking territory. And with well written dialogue including lines like ""the only difference between you and me Rico, is I'm alive and your dead,"" this movie is truly a masterpiece. Yeah right.",negative,0,positive,1,0.0005552340880967677,0.9994447827339172,0.9994447827339172,false_positive,
There have been several books that have cited this as the earliest gay cinema. I don't really see this as all that gay in the homosexual sense but then seeing two men dancing in what has to be the worlds first movie musical does have its attraction. <br /><br />There have been several earlier comments about this film dismissing any homosexual overtones. As to those that are quick to dismiss this film as just being silly and an experiment done late at night after too many drinks... Well I've heard that story before. <br /><br />This film is of interest as an oddity and if folks want to consider it the first gay film so be it. Better this than the depressing 1919 Anders als die Andern.,positive,1,negative,0,0.9994137287139893,0.0005862698308192194,0.9994137287139893,false_negative,
"""The Snow Queen"" is based on the famous and very beautiful fairytale by Hans Christian Andersen, about a girl, Gerda, who goes on a dangerous journey to rescue her friend Kai from the clutches of the Snow Queen. This adaption attempts to capture that story's sense of adventure and luminously intricate imagery through lavish sets and production design, but fails on a number of counts.<br /><br />Like so many Hallmark productions, the potential of the story is completely undercut by heavy-handed scripting and direction. The two actors playing Gerda and Kai are blandly pleasant but forgettable; Bridget Fonda as the Snow Queen looks the part but is otherwise miscast for the role. There's a notable lack of dramatic tension to this meandering three-hour miniseries. At least some of the pacing problems can be attributed to the addition of filler scenes that add very little to the original story, particularly in the opening hour that introduces the main characters.<br /><br />That said, ""The Snow Queen"" would be just about ideal for pre-teens with a liking for fantasy and a bit of patience. It's great eye-candy without being scary, and the acting is pitched at the sort of pantomime over-the-top level that spells out the storyline in very, very bold text. Just make sure you read them Andersen's story too.",negative,0,positive,1,0.0006134625873528421,0.9993865489959717,0.9993865489959717,false_positive,
"A quick glance at the premise of this film would seem to indicate just another dumb '80's inbred/backwood slash-fest; the type where sex equals death and the actors are all annoying stereotypes you actually want to die. However, ""JBD"" delivers considerably more.<br /><br />Rather than focus on bare flesh and gore (though there is a little of each- no sex however), the flick focuses on delivering impending dread/mounting tension amidst a lovely scenic backdrop. These feelings are further heightened by a cast of realistically likable characters and antagonists that are more amoral than cardboard definitions of evil. Oh yeah- George Kennedy is here too and when is that not a good thing? <br /><br />If you liked ""Wrong Turn"", then watch this to see where much of its' methodology came from.",positive,1,negative,0,0.9993405938148499,0.0006593785365112126,0.9993405938148499,false_negative,
"Gordon goes over the top in typical Full Moon fashion, but that's to be expected. Combs is surprisingly low-key, keeping his performance at a more realistic level than we are used to seeing. Also gone is the usual Stuart Gordon 'tongue-in-cheek' black humor.<br /><br />The film is quite effective in showing Combs' break down and his final heroic act to save his wife & daughter. You actually feel sympathy for his character, despite his short-comings.<br /><br />Personally, I was more surprised at the nudity and borderline porno sex scene, than I was shocked by the graphic violence & gore.<br /><br />Not classic Gordon, but certainly something you might enjoy if you've seen his more famous films.",negative,0,positive,1,0.0006827136385254562,0.9993172883987427,0.9993172883987427,false_positive,
"This movie changed my life! Hogan's performance was nothing short of incredible, and I still haven't recovered from his exclusion from the 1990 Oscar nominations. And as brightly as the Hulkster shines in this movie, you can't discount the brilliant writing and direction that vaults this masterpiece in to the highest strata of achievement in film. If you haven't seen this movie, drop what your doing right now and get yourself a copy. I guarantee it will blow your mind. And if you don't like it, then I just have one question for you.... Watcha gonna do when the 24 inch pythons and Hulkamania runs wild on you!!!!",negative,0,positive,1,0.0007067162659950554,0.9992932081222534,0.9992932081222534,false_positive,
"Do-It-Yourself indie horror auteur Todd Sheets returns with another entertainingly atrocious nickel'n'dime shot-on-video clunker that's basically just a feeble excuse to sling around a lot of watery blood and gleaming guts as often as possible. An evil demonic scarecrow resurrects the dead as ravenous rot-faced zombies so they can feast on the living. A bunch of bickering college kids, a trio of dangerous escaped convicts led by the vicious Slade (Byron Nichodemus hamming it up to an outrageous degree), two equally savage sleazeball hoodlums, and a trio of hottie sisters all have to do their best to survive this harrowing ordeal. That's it for the needlessly muddled and convoluted plot, but fortunately what this hilariously horrendous hoot lacks in narrative coherence (plenty) it more than compensates for with a pleasing plethora of gloriously gross'n'graphic gore. Disgusting highlights include a woman having her fingers chopped off, a fatal gunshot to a young gal's groin, attempted necrophiliac rape, evisceration, and, of course, more repulsive entrail eating than you can shake a pile of moist intestines at. Moreover, we've also got rough, grainy cinematography that constantly alternates between washed-out color and grimy black and white, ineptly staged fight scenes, lousy acting from a uniformly pathetic no-name cast (Jerry Angell in particular cops the top crummy thespic dishonors for his laughably abysmal histrionics as slimy no-count psycho criminal Joe Bob), a grating head-banging thrash metal soundtrack, and a generic shivery'n'ominous synthesizer score. Let's not forget the ridiculous ending in which several of our survivors stumble across a few vials of flesh-eating bacteria to use on the shambling undead hordes. Sure, this flick is pure dreck, but it has a certain endearingly abominable quality to it that in turn makes it a great deal of so-awful-it's-awesome Grade Z fun for hardcore aficionados of bad fright fare.",positive,1,negative,0,0.9992601275444031,0.000739803712349385,0.9992601275444031,false_negative,
"This is among one of many USA attempts of remaking a old classic British TV show, that's more famous than this one. From what I see none of you haven't mentioned or even acknowledged that you knew there was a TV 50's-60's called ""Secret Agent Man"" The original Secret Agent Man starred the great Patrick McGoohan (The Prisoner,Braveheart,Ice Station Zebra,The Phantom, etc) a man who was tapped to be the first James Bond, but he turned it down because McGoohan was a very devout man and he considered James Bond's bed hopping and violent ways to be against his values.<br /><br />This show was done in black and white, and it's a pity for those who haven't seen it,you are missing out on a lot. The character Mr. McGoohan played in ""Secret Agent Man"" was named Drake, and after he finished with that show he went on to the do the very popular though at times bizarre and controversial TV series called ""The Prisoner"". The character he played in ""The Prisoner"" was that of a agent who's identity is not revealed is kidnapped and transported to a island where he does not know where he is or who it was that is responsible for kidnapping him. What he does know is that his captors want to know the reasons behind his resignation from the British Secret Service, and on this island the populace don't have names but they are referred to by numbers and Patricks character is assigned a number which is ""6"" It was argued that his Prisoner character was in fact the same character he played in Secret Agent Man but McGoohan himself disputed this.<br /><br />Ofourse there is the unmistakable famous theme song that the original Secret Agent Man spawned. It was written by Johnny Rivers a famous 50's and 60's pop musician and from what I read some of you are actually think that the song comes from THIS version of the show. You're very wrong about that. It was Johnny's and it comes from the original TV series so let me help to set the facts straight. To those of you who complained about the name of the show being stupid, well in England, it was actually called ""Danger Man"" and in the US it was retitled ""Secret Agent Man"" For such a supposedly stupid name the show did well enough when it was first aired.<br /><br />Granted this current show has little to do with the original, no such main character named Drake in this one, and I guess they did their best to make this show their version of ""Secret Agent Man"". But it does use the redone version of the original theme song so that does tell you that this show was indeed meant to be a redone albeit however inferior redone version of the original series.",negative,0,positive,1,0.0007899642223492265,0.999210000038147,0.999210000038147,false_positive,
"I can never figure if this is the Artiest Soap Opera ever produced, or the Soapiest Art Movie. No matter, John Seale's cinematogaphy is utterly ravishing. Ondaatje's novel is not reduced, but for once, elevated to film. If there is a fault, it is in the original novel, not in Anthony Minghella's beautiful movie. Anyone who has a problem with it's length almost certainly has not read the book, and probably cannot read. I do not like repeating adjectives, but ravishing serves the purpose. <br /><br />Apart from the storyline, the players excel. But it is the Australian sense of light and shade that ultimately triumphs. Like some antipodean Dutch Master, Seale uses a blast of light, where Van Rijn would have used shade. One could weep for cinematography this magnificent.",positive,1,negative,0,0.9991920590400696,0.0008079285034909844,0.9991920590400696,false_negative,
"Since I'm from Norway (one of the top ten (or so) richest countries in the world), it was much fun to watch how we use trucks from the 50ies and live in cottages from the medieval times. And since we have very strict laws when it comes to handguns, it was fun to see how much guns there actually were in Norway during the five minutes of the shooting there. Mr. Direct-to-video even managed to bring his silencer on short notice, so he must have powerful friends in the customs.<br /><br />Please do at least _some_ research before going to an ""exotic"" country, dudes -- you may hurt the feelings of old fans.<br /><br />Sverre -- old fan with hurt feelings.",negative,0,positive,1,0.0008144889143295586,0.9991855025291443,0.9991855025291443,false_positive,
"This movie was recently shown subtitled not dubbed, on Australia's Special Broadcasting Service. I thought I read here that there is sometimes an assumption that *Revenge of the Rats* is a sequel. In fact, the rats are getting revenge for something that is done within this movie, or in human history. There is no prequel as far as I know.<br /><br />Now, let's get The Pied Piper of Hamelin out of the way. Perhaps this tale crossed my mind when I was watching the film, but that's all. There was the use of the word ""coffers"" at the end of the movie. A dazed mayor tries to justify her actions by saying ""the coffers were empty"". ""Coffers"" isn't a word you hear around much these days, unless you read folk tales to your children, as I do. Since seeing *Revenge of the Rats*, I've read two versions of The Pied Piper of Hamelin. Now I see the comparison. A metaphorical fat but literally ugly mayor promises more than the city can afford, to get rid of the rats. This is about as far as I can follow the analogy. The children are not led to a door in a mountain, with one lame boy left behind to tell of a land of winged horses and fountains, where it is always spring and everyone is always happy.<br /><br />There's a lot that is quite mainstream about this movie. The romance and the resolution especially. The female characters have potentially powerful roles in society but are really quite impotent. Where this film is quite rebellious (as compared with American cinema) is that it is anti-authoritarian. The helicopter pilot is sacked by the mayor for ""doing good"". The mayor and local government are portrayed as corrupt and pandering to big money. Finally, it is left to one doctor in Frankfurt to solve an epidemic of a fatal and contagious disease. Apparently there is no national Infectious Diseases authority to co-ordinate things or send in back-up.<br /><br />I'm not a horror aficionado, so any horror I do see is usually mingled with humour. Right from the rat in the blood bank you can see this is going to have the right balance of horror and comedy for most viewers; the huge number of rats is impressive and the horror fans seem to be satisfied too.",positive,1,negative,0,0.9991132616996765,0.0008867151918821037,0.9991132616996765,false_negative,
"This must be one of the most horribly titled films of all time. The kind of title that ruins a film because it neither evokes the plot nor the characters. A title like this makes a film flop, even the French title is not much better. Too bad - Truffaut & Deneuve must have been enough to sell it..<br /><br />This is a long film, but largely worth it. Clearly influenced by Hitchcock, we have an intercontinental story about a personal ad bride, her rich husband, a theft, an identity switch, and obsessive love. The plot here is actually very good, and takes us on an unexpected trip.<br /><br />The thing that works both for and against the movie is the focus on the relationship. It is an interesting study in how these plot developments are played out in ""real life relationship"" with these two people. Unfortunately, this is what bogs the film down, and makes it ultimately dissatisfying. We do like films to have a real sense of finality, and that is missing here.<br /><br />It was the case in many of her films that Deneuve became a canvas for Directors to play their fantasies out on, and this time it doesn't work as well. Messy here, is the fact that the Director clearly just wanted to have Deneuve take her top off a few times. Deneuve is an actress who always seems very deliberate and thoughtful, so these attempts to make her seem spontaneous fall flat. <br /><br />Basically, the script needed to be worked out better before shooting began, to make this film tighter and shorter and to snap. But Truffaut didn't snap, did he? So - it wanders a bit, but remains interesting.",positive,1,negative,0,0.9990715980529785,0.000928431807551533,0.9990715980529785,false_negative,
"Despite some really scenic locations in the orient and some sporadically energetic music by Franco Micalizzi, this film doesn't quite reach the level of Joe D'Amato's similar efforts while staying just about as trashy. The author of the original book ""Emmanuelle: The Joys of a Woman"", Emmanuelle Arsan, directed and had a smallish role in this film, which mostly pornographically showcases a very young Annie Belle as she gets in a variety of oddball sexual situations. Her boyfriend, played by ZOMBIE's Al Cliver actually approves of her sleeping around and even persuades her to continue her practices even after the two of them are married! Orso Maria Guerrini drops by as a professor who is oh so usually married simultaneously to two women, one of whom is played by Arsan herself. Despite beginning promisingly and having a few hilarious lines of dialog like ""can you see me with the naked eye?"" ... ""I can see you better naked!"", the film shambles along plotlessly up until the less-than-spectacular finale. Much like D'Amato's EMANUELLE AND THE LAST CANNIBALS, the main characters are all in search of some lost tribe, but don't get your hopes up, there's no violence at all in this film, and not much sex either for that matter. Just a lot of nudity and silly dialog. I couldn't help but find some appreciation for this little film, if only for the completely cornball logic the film goes by.",positive,1,negative,0,0.99906986951828,0.0009301352547481656,0.99906986951828,false_negative,
"Strained and humorless (especially in light of its rather dubious psychology), but well-paced and comfortably lurid, this genteel body count movie highlights the unusually hypnotic presence of Angharad Rees as a young woman periodically possessed by Jack the Ripper, thus allowing for some nasty gore effects amidst the Edwardian propriety. It's all pretty standard stuff for Hammer, but is handled with a good deal of visual elan, even if the central relationship, between psychoanalyst Porter and Rees, drives the narrative without ever being satisfactorily explained.",negative,0,positive,1,0.0010362742468714714,0.9989637136459351,0.9989637136459351,false_positive,
"I want to preface this review by saying that I have no idea what ""Begotten"" is truly about. All I really know is that in the beginning God kills himself, in turn birthing Mother Earth, who proceeds to impregnate herself with God's semen. She then births a son. The rest is pretty subjective, and you have to interpret it in your own way.<br /><br />How I chose to interpret the film was this; God killing himself signified the start of the scientific revolution, when people started questioning the doctrines imposed by the church, like the geocentric view of the universe and etc. Mother Earth symbolized people starting to think for themselves and reject the church's ""it happens like this because God says so"" views. The Tribal people were the church lashing back at them, trying to force Christianity down their throats. I'm not exactly sure how Son Of Earth fits into all of this. Mother Earth and the Tribal people seemed to be fighting over him, so maybe he represents the freedom of people or something to that effect.<br /><br />I have no idea what the final parts of this movie are supposed to mean. Bludgeoning, raping, then dismembering Mother Earth and Son Of Earth and grinding them into the ground like a mortar and pestle could mean anything, but that is where the fun of this film lies; You can interpret it any way you want. There doesn't have to be a definitive meaning to it, you can let your mind wander. Sometimes you don't even know what you are supposed to be looking at because it is shot in a weird angle or it is too fuzzy.<br /><br />The only thing that disappointed me was that I was expecting a truly terrifying film. I was going into it thinking I was going to get a phone call immediately afterward with a foreboding ""seven days"" warning. What I got was pleasantly different. It was not scary at all, but it stirred my imagination. Trying to decipher the movie's cryptic message was a creative challenge. There were many scenes that were in fact beautiful. Mother Earth just after she was born and the final shot of the forest path come to mind.<br /><br />So overall I would have to say that I thoroughly enjoyed this film. It is certainly the most abstract movie I've ever seen, but that's not a bad thing.",positive,1,negative,0,0.9989387392997742,0.0010612093610689044,0.9989387392997742,false_negative,
"I would love for members of the cast and crew to sit down and do an audio commentary on this movie! All of the different places that they went to film this movie! Should provide for some very good anecdotes! Fans of this movie would love to know:<br /><br />What kind of permission did they have to get to film at certain locations?<br /><br />Were there any memorable outtakes?<br /><br />Were there any scenes that were deleted?<br /><br />What challenges did the cast and the crew face?<br /><br />Did any actors have stunt doubles?<br /><br />What was it like to work with other members of the cast?<br /><br />Were any of the scenes ad libbed?<br /><br />What are members of the cast and crew up to now?<br /><br />What locations are still there, and what locations are no longer there, or are now a different business?<br /><br />It is one thing to read trivia about this movie on this site and other web sites. But there is just no comparison to getting it straight from the horse's mouth!<br /><br />Come on, guys! Get together and do a commentary! Never walk away from a challenge! Go for the gusto!",positive,1,negative,0,0.9989113807678223,0.0010885699884966016,0.9989113807678223,false_negative,
"The movie was a pleasure to watch if you are a fan of the Stooges. The story is told from the point of view of Moe Howard and his relationships with his brothers Shemp and Jerome (Curly) Howard, also the life long friendship with Larry Fine. The movie deals mostly with the off camera high points and pit falls of the Stooges multi decade career. The casting director and makeup artist did a fair job of finding actors who resembled the famous ensemble. The actor who plays ""Curly"" Howard did a fine job of portraying the on camera antics of the most beloved Stooge. A must see for any fan of Three Stooges shorts.",negative,0,positive,1,0.0010914982995018363,0.998908519744873,0.998908519744873,false_positive,
"This was essentially a remake of ""Diagnosis Murder"" minus Victoria Rowell, Scott Baio & Charlie Schlatter. Dick is playing a college professor who teaches Criminology 101 and can't even find his own classroom. Barry is now a private eye, not related to Dick. This lets Barry shoot at guys speeding away from him, which a cop can not do. Barry still gets the girl in the end. Tracey Needham portrays the girl. She is the prime suspect and Dick and Barry believe she's innocent and prove it. That's all the spoiler you get. The ending is sufficiently unexpected that you don't already know it half way through the movie.<br /><br />Don't take it seriously. Don't critique it. Just sit back and enjoy Dick and Barry Van Dyke.",positive,1,negative,0,0.9988284707069397,0.0011715205619111657,0.9988284707069397,false_negative,
"This movie was released originally as a soft ""X"", apparently with the explicit sex deleted. Later, the producers ""relented"" (smelled money) and re-released it with the excised scenes restored (apparently only about 3 minutes). I guess since Kristine was of age, it was held against her and her promising career came grinding to a halt. I guess its all in the timing (witness Pam Anderson's career)--but Ronald Reagan was in charge during Kristine's debacle (we had not heard about Nancy Reagan's affairs), Bill Clinton and Monica Lewinski were in full swing during Pam's ""coming out"".<br /><br />The sex is just icing on the cake, both version satisfy. This naughty musical is way above similar of others that were released at the same time.",positive,1,negative,0,0.9988042116165161,0.0011958093382418156,0.9988042116165161,false_negative,
"This British film version of the stage play I AM A CAMERA is based on Christopher Isherwood's ""Berlin Stories."" This is the source material for the famous musical CABARET.<br /><br />Julie Harris, a major stage actress of her day, reprises her 1951 Tony Award winning role as Sally Bowles. She's a far cry from the Liza Minnelli character but the basic ""Sally"" is all here despite the various film codes that would have blocked this story from being filmed in Hollywood. Harris is perhaps stagy but she's also quite good as the madcap and maddening Sally. Her singing number is obviously dubbed (by Marlene Dietrich no less) although Harris apparently sings for herself in other moments.<br /><br />Laurence Harvey (with the very ugly hair) plays Isherwood with zero charm and can't even make the character interesting. Shelley Winters does little with the role of Natalia (Marian Winters won a supporting Tony for the play), and Anton Diffring is OK as Fritz. Ron Randell plays the caddish Clive but seems a tad loud. Lee Seidl is funny as the landlady.<br /><br />Yet despite the overall staginess and cheap look, Harris takes center stage and she is amazing. This film was released the same year as EAST OF EDEN in which Harris gives a glowing performance as Abra. Comparing the two performances gives a good look at the talent Miss Harris possesses. These two characters couldn't be more unalike. Harris' Sally preens and prances about and growls out a very lascivious laugh. She also acts circles around the boring Harvey.<br /><br />Without the music and with a familiar storyline, many viewers may find little here to recommend this film, but it's a great chance to see the great Julie Harris repeating what was probably a very shocking role in 1951.",positive,1,negative,0,0.9987921118736267,0.0012078775325790048,0.9987921118736267,false_negative,
"This film has the language, the style and the attitude down ... plus greats rides from Occy (a world champ) and the great Jerry Lopez. John Philbin as Turtle has the surf pidgin down, and the surfing scenes are still the best ever. A true classic that can be seen many times. Nia Peeples is a babe, and Laird Hamilton shows the early stuff that has made him the world's number one extreme surfer.",negative,0,positive,1,0.0012102696346119046,0.9987897276878357,0.9987897276878357,false_positive,
"What is he supposed to be? He was a kid in the past,... and the future? This movie had a lot of problems. Is he a ghost, or just a strong kid. Man,... what a piece of crap. I'm still confused. Also, is he supposed to be an abortion? Strange. Very strange. This movie will mess with your mind,... and it's not very scary,... just confusing. Why was he,... Where did,... What was the,... oh, who cares,... Milo isn't worth it,...<br /><br />My score: 10",positive,1,negative,0,0.9987564086914062,0.0012435332173481584,0.9987564086914062,false_negative,
